name	string_name	string_detail	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	comments
curio_painting_bantha	Painting: Bantha	A Splash Original!	object/tangible/decorative/painting_bantha.iff	item	1					4	0		1		BubbaJoe's Content
curio_painting_borvo_the_hutt	Painting: Borvo The Hutt	A Splash Original!	object/tangible/decorative/painting_borvo_the_hutt.iff	item	1					4	0		1		BubbaJoe's Content
curio_toolkit_lava_resistance	Mechanic's Toolkit: Lava Resistance	This toolkit can be used to add lava resistance your vehicle.	object/tangible/veteran_reward/vehicle_lava_res_kit.iff	item	1	90			0	5	0	systems.mechanic.lava_res	1		BubbaJoe's Content
curio_toolkit_vehicle_acceleration	Mechanic's Toolkit: Acceleration	This toolkit can be used to modify the acceleration of your vehicle.	object/tangible/item/vehicle_mechanic.iff	item	1	90		float:mechanic.modifier=10,int:mechanic.toolkit.acceleration=1	0	5	0	systems.mechanic.toolkit	1		BubbaJoe's Content
curio_toolkit_vehicle_deceleration	Mechanic's Toolkit: Deceleration	This toolkit can be used to modify the deceleration of your vehicle.	object/tangible/item/vehicle_mechanic.iff	item	1	90		float:mechanic.modifier=10,int:mechanic.toolkit.deceleration=1	0	5	0	systems.mechanic.toolkit	1		BubbaJoe's Content
curio_toolkit_vehicle_height	Mechanic's Toolkit: Hover Height	This toolkit can be used to modify the hover height of your vehicle.	object/tangible/item/vehicle_mechanic.iff	item	1	90		float:mechanic.modifier=10,int:mechanic.toolkit.height=1	0	5	0	systems.mechanic.toolkit	1		BubbaJoe's Content
curio_toolkit_vehicle_speed	Mechanic's Toolkit: Speed	This toolkit can be used to modify the speed of your vehicle.	object/tangible/item/vehicle_mechanic.iff	item	1	90		float:mechanic.modifier=10,int:mechanic.toolkit.speed=1	0	5	0	systems.mechanic.toolkit	1		BubbaJoe's Content
gm_cargodropper	GM Cargo Dropper	Use the radial menu to setup the tool. Then select 'Summon Shuttle', then click where you wish to drop the cargo container! Events only.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.shuttledrop,item.special.nomove	2	1	Bubba Joe's utilities
gm_cell_locker	GM Cell Locker	Use the radial menu to 'Manage Cells', select the cell you wish to lock or unlock. If you lock a cell, enter a message to show when players try to access the cell.	object/tangible/terminal/terminal_command_console.iff							5		item.special.nomove,content.tos_gating	2	0	Bubba Joe's utilities
gm_deployable	GM Decorating Device	Use the radial menu to configure the device. Then use the item and click the ground where you want the item to spawn.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.deployable,item.special.nomove	2	1	Bubba Joe's utilities
gm_door_maker	GM Door Maker	Use the radial menu to link an object to use as the door, then set the movement amount. To open or close the door, use the radial option depending on the current state. (Note: the radial menu needs to be refreshed after usage)	object/tangible/terminal/terminal_command_console.iff							5		item.special.nomove,content.tos_event_door	2	0	Bubba Joe's utilities
gm_leash	GM Leash Toolkit	Use the radial menu to setup the tool. Leash mobs based on radius and formation.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.leash,item.special.nomove	2	1	Bubba Joe's utilities
gm_medic_toolkit	GM Medic Toolkit	Use the radial menu to setup the tool. Then select 'Use Area Ability', then click where you wish to use as the base of the utility! Events only.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.areaheal,item.special.nomove	2	1	Bubba Joe's utilities
gm_plague	GM Plaguebringer	Select 'Throw Grenade', then click where you wish to unleash the plague! Only works on mobs..	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.plague,item.special.nomove	2	1	Bubba Joe's utilities
gm_ringspawner	GM Ring Encounter	Use the radial menu to setup the tool. Then select 'Create Ring Encounter', then click where you wish to ambush players! Events only.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.ringspawner,item.special.nomove	2	1	Bubba Joe's utilities
gm_smite	GM Smite	Select 'Smite', then click where you wish to unleash the power of the gods! Only works on mobs.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.smite,item.special.nomove	2	1	Bubba Joe's utilities
gm_soundemitter	GM Sound Emitter	Use the radial menu select a soundobject to spawn at this object's location.	object/tangible/terminal/terminal_command_console.iff							5		item.special.nomove,content.jukebox	2	0	Bubba Joe's utilities
gm_terraform	GM Flattening Device	Use the radial menu to configure the size out of three options. Then use the item and click the ground where you want the item to spawn.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.cliffblaster,item.special.nomove	2	1	Bubba Joe's utilities
gm_warpstone	GM Warpstone	Use this item and then click where you would like to warp to.	object/tangible/storyteller/story_token_prop.iff							5		object.autostack,developer.bubbajoe.click_warp,item.special.nomove	2	1	Bubba Joe's utilities
item_alluring_performance_painting	Painting: Alluring Performance		object/tangible/ent_system/rewards/painting_alluring_performance.iff												Entertainer System Painting
item_aurilia_prisoner_hut_deed	Structure Deed: Aurilian Hut	NULL	object/building/content/aurilia/aurilia_prisoner_hut.iff	item
item_band_set_blixtevs_fabluous_01_01	Blixtev's Fabulous Band	This band is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/ring/ring_s04.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_band_set_blixtevs_mythical_01_01	Blixtev's Mythical Band	This band is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/ring/ring_s04.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_band_set_entertainer_utility_b_01_01	Band of the Performer	This band is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/ring/ring_s04.iff			85	entertainer			6		item.set_bonus_item,item.buff_worn_item	2	1	NULL
item_blixtevs_beast_masters_shirt_01_01	Blixtev's Beast Shirt	This beast shirt is part of a set of three items. You will receive a bonus when each piece of the set is equipped.	object/tangible/wearables/shirt/npe_shirt.iff	item		90				6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_blixtevs_fabulous_shirt_01_01	Blixtev's Fabulous Shirt	This fabulous shirt is part of a set of three items. You will receive a bonus when each piece of the set is equipped.	object/tangible/wearables/shirt/npe_shirt.iff	item		90	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_blixtevs_mythical_shirt_01_01	Blixtev's Mythical Shirt	This mythical shirt is part of a set of three items. You will receive a bonus when each piece of the set is equipped.	object/tangible/wearables/shirt/npe_shirt.iff	item		90	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_bracelet_l_set_blixtevs_fabluous_01_01	Blixtev's Fabulous Bracelet (left)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s03_l.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_bracelet_l_set_blixtevs_mythical_01_01	Blixtev's Mythical Bracelet (left)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s03_l.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_bracelet_l_set_entertainer_utility_b_01_01	Bracelet of the Performer (left)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s05_l.iff			85	entertainer			6		item.set_bonus_item,item.buff_worn_item	3	1	NULL
item_bracelet_r_set_blixtevs_fabluous_01_01	Blixtev's Fabulous Bracelet (right)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s03_r.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_bracelet_r_set_blixtevs_mythical_01_01	Blixtev's Mythical Bracelet (right)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s03_r.iff			85	trader			6		item.set_bonus_item,item.buff_worn_item			New Set Bonuses
item_bracelet_r_set_entertainer_utility_b_01_01	Bracelet of the Performer (right)	This bracelet is part of a set of five items. You will receive a bonus when you have three or more pieces of the set equipped.	object/tangible/wearables/bracelet/bracelet_s05_r.iff			85	entertainer			6		item.set_bonus_item,item.buff_worn_item	2	1	NULL
item_camo_bank_deed	Structure Deed: Bank (Camoflague)	Deed for: Bank (Camoflague Variant)	object/tangible/deed/city_deed/bank_camo_tatooine_deed.iff												cyndels camo structure
item_camo_cantina_deed	Structure Deed: Cantina (Camoflague)	Deed for: Cantina (Camoflague Variant)	object/tangible/deed/city_deed/cantina_camo_tatooine_deed.iff												cyndels camo structure
item_camo_cityhall_deed	Structure Deed: City Hall (Camoflague)	Deed for: City Hall (Camoflague Variant)	object/tangible/deed/city_deed/cityhall_camo_tatooine_deed.iff												cyndels camo structure
item_camo_cloning_deed	Structure Deed: Cloniing Facility (Camoflague)	Deed for: Cloniing Facility (Camoflague Variant)	object/tangible/deed/city_deed/cloning_camo_tatooine_deed.iff												cyndels camo structure
item_camo_garage_deed	Structure Deed: Garage (Camoflague Variant)	Deed for: Garage (Camoflague Variant)	object/tangible/deed/city_deed/garage_camo_tatooine_deed.iff												cyndels camo structure
item_camo_hospital_deed	Structure Deed: Hospital (Camoflague Variant)	Deed for: Hospital (Camoflague Variant)	object/tangible/deed/city_deed/hospital_camo_tatooine_deed.iff												cyndels camo structure
item_camo_lrg_deed	Structure Deed: Large Tatooine House (Camoflague)	NULL	object/tangible/deed/player_house_deed/tatooine_camo_house_large_deed.iff	item
item_camo_lrg_windowed_s02_deed	Structure Deed: Large Tatooine House (Style 2, Camoflague)	NULL	object/tangible/deed/player_house_deed/generic_camo_house_large_window_s02_deed.iff	item
item_camo_med_deed	Structure Deed: Medium House (Camoflague)	NULL	object/tangible/deed/player_house_deed/tatooine_camo_house_medium_deed.iff	item
item_camo_shuttleport_deed	Structure Deed: Shuttleport (Camoflague Variant)	Deed for: Shuttleport (Camoflague Variant)	object/tangible/deed/city_deed/shuttleport_camo_tatooine_deed.iff												cyndels camo structure
item_camo_small_deed	Structure Deed: Small House (Camoflague)	NULL	object/tangible/deed/player_house_deed/tatooine_camo_house_small_deed.iff	item
item_camo_small_style_02_deed	Structure Deed: Medium House (Camoflague, Style 2)	NULL	object/tangible/deed/player_house_deed/tatooine_camo_house_small_style_02_deed.iff	item
item_camo_small_windowed_house_deed	Structure Deed: Medium House (Windowed, Camoflague)	NULL	object/tangible/deed/player_house_deed/tatooine_camo_house_window_small_deed.iff	item
item_camo_theater_deed	Structure Deed: Theatre (Camoflague Variant)	Deed for: Theatre (Camoflague Variant)	object/tangible/deed/city_deed/theater_camo_tatooine_deed.iff												cyndels camo structure
item_city_actor_deed	Bio-logical Extraction Unit	This item will allow Mayors to copy a creature's bio-logical signature and create a replica inside their city.	object/tangible/loot/tool/city_actor_bio_extractor.iff							4					NULL
item_city_explorer_s01_deed	Vehicle Deed: City Explorer	NULL	object/tangible/deed/vehicle_deed/city_explorer_s01_deed.iff	item
item_city_extractor_deed	Bio-logical Extraction Unit	This item can be used to copy creatures as decorations inside your city.	object/tangible/loot/tool/city_actor_bio_extractor.iff												City Actor Deed
item_clone_trooper_backpack	Old Republic Backpack	The backpack is modelled after the ones used by the Grand Army of the Republic.	object/tangible/wearables/backpack/backpack_clone_trooper.iff							4					Clone Trooper Backpack (Duplicate)
item_content_daily_token_cache	Daily Mission Cache	This crate can be opened to recieve a select amount of tokens to fund content pieces.	object/tangible/usable/con_crate_b.iff	item				string:type=daily		6		item.content.rewards.pick_a_token	1	0	BubbaJoe's Content
item_content_junk_cache_large	Junk Cache: Large	This crate can be opened to receive 20 random junk items at various stack amounts.	object/tangible/usable/con_crate_e.iff					int:junk_cache.numItems=20		6		item.content.rewards.junk_cache	1	1	BubbaJoe's Content
item_content_junk_cache_small	Junk Cache: Small	This crate can be opened to receive 10 random junk items at various stack amounts.	object/tangible/usable/con_crate_e.iff					int:junk_cache.numItems=10		6		item.content.rewards.junk_cache	1	1	BubbaJoe's Content
item_content_kitchen_cabinet_s01	Cabinet (Style 1)	This sink can be used to store water.	object/tangible/borrie/kitchen/cabinet_s01.iff							7					Borrie's Kitchen Content
item_content_kitchen_cabinet_s02	Cabinet (Style 2)	This cabinet can be used to store items.	object/tangible/borrie/kitchen/cabinet_s02.iff							7					Borrie's Kitchen Content
item_content_kitchen_cabinet_s03	Cabinet (Style 3)	This cabinet can be used to store items.	object/tangible/borrie/kitchen/cabinet_s03.iff							7					Borrie's Kitchen Content
item_content_kitchen_fridge_s01	Refrigerator (Style 1)	This refrigerator can be used to store food items only.	object/tangible/borrie/kitchen/refrigerator_s01.iff							7					Borrie's Kitchen Content
item_content_kitchen_fridge_s02	Refrigerator (Style 2)	This refrigerator can be used to store food items only.	object/tangible/borrie/kitchen/refrigerator_s02.iff							7					Borrie's Kitchen Content
item_content_kitchen_fridge_s03	Refrigerator (Style 3)	This refrigerator can be used to store food items only.	object/tangible/borrie/kitchen/refrigerator_s03.iff							7					Borrie's Kitchen Content
item_content_kitchen_fridge_s04	Refrigerator (Style 4)	This refrigerator can be used to store food items only.	object/tangible/borrie/kitchen/refrigerator_s04.iff							7					Borrie's Kitchen Content
item_content_kitchen_fridge_s05	Refrigerator (Style 5)	This refrigerator can be used to store food items only.	object/tangible/borrie/kitchen/refrigerator_s05.iff							7					Borrie's Kitchen Content
item_content_kitchen_sink	Sink	This sink can be used to obtain water periodically.	object/tangible/borrie/kitchen/sink_s01.iff							7					Borrie's Kitchen Content
item_content_mustafar_beacon	Shuttle Beacon: Mustafar	Use this item to request a shuttle to any of the Mustafar Heroic locations.	object/tangible/quest/quest_start/chapter7_publish_gift_collection_token.iff		1	90				6		item.content.rewards.mustafar_heroic_beacon	1		BubbaJoe's Content
item_content_mustafar_lootbox	Chu-Gon Dar: Mystery Crate	This crate can be opened to receive three components for your Chu-Gon Dar cube.	object/tangible/usable/con_crate_j.iff							7		item.content.rewards.chugondar_crate		1	Mustafarian Lockbox
item_content_mustafar_lootbox_static	Chu-Gon Dar: Master Taming Necklace Crate	This crate can be opened to receive three components to make a Master Tamer's Necklace.	object/tangible/usable/con_crate_j.iff							7		item.content.rewards.chugondar_crate_tamer		1	Mustafar Lootbox: Tamer Necklace
item_content_mustafar_lootbox_static_s02	Chu-Gon Dar: Lava Crystal Crate	This crate can be opened to receive three components to make a Lava Crystal.	object/tangible/usable/con_crate_d.iff							7		item.content.rewards.chugondar_crate_lava_crystal		1	Mustafarian Lockbox
item_content_mustafar_toy_ball	Toy Ball	This item can be passed around from player to player for a fun break between exhausting heroic adventures..	object/tangible/loot/npc_loot/metal_ball_generic.iff							7		developer.bubbajoe.pass_the_ball		1	Hot Potato
item_content_new_light	Wim Magwit's Luminous Lamp	This lamp can be customized to emit a glow at four static ranges. Claim the lamp using the radial menu to modify color and range.	object/tangible/tarkin_custom/decorative/lights/blue/aliceblue_2m.iff							1		item.content.rewards.magic_light		1	Bubba Joe's New Lights
item_content_new_rug	Abbub's Rug Kit	You may open this to retrieve three random rugs out of 171 variations.	object/tangible/usable/con_crate_d.iff							1		item.content.rewards.new_rug_kit		1	Bubba Joe's Rug Kit
item_content_new_titles_donator	Title Grant: Donator	This item allows you to select a title from four choices.	object/tangible/tcg/series5/title_grant.iff		1			string:title_mode=donator		5		item.title_grant,item.special.nomove	2	0	BubbaJoe's Titles
item_content_new_titles_event	Title Grant: Events	This item allows you to select a title from two choices.	object/tangible/tcg/series5/title_grant.iff		1			string:title_mode=event		5		item.title_grant,item.special.nomove	2	0	BubbaJoe's Titles
item_content_new_titles_imperial	Title Grant: Imperial	This item allows you to select a title from two choices.	object/tangible/tcg/series5/title_grant.iff		1			string:title_mode=imp		5		item.title_grant,item.special.nomove	2	0	BubbaJoe's Titles
item_content_new_titles_neutral	Title Grant: Neutral	This item allows you to select a title from two choices.	object/tangible/tcg/series5/title_grant.iff		1			string:title_mode=neutral		5		item.title_grant,item.special.nomove	2	0	BubbaJoe's Titles
item_content_new_titles_rebel	Title Grant: Rebel	This item allows you to select a title from two choices.	object/tangible/tcg/series5/title_grant.iff		1			string:title_mode=reb		5		item.title_grant,item.special.nomove	2	0	BubbaJoe's Titles
item_content_offhand_bactatank	Bacta Dispersal Tank	This device allows medics to apply a full heal to all group members or themselves in an emergency.	object/tangible/loot/generic_usable/bacta_tank.iff		1	90				6		item.content.rewards.medic_offhand_heal	1	0	BubbaJoe's Content
item_content_sunscreen	Thermal Paste	This tube of sunscreen will protect you from the planet's harmful UV rays. This item is consumed automatically upon weather tick.	object/tangible/loot/generic_usable/tube_paste_generic.iff							5		object.autostack,planet.uv_sunscreen	2	0	Bubba Joe's utilities
item_content_tos_beacon	Shuttle Beacon: Rally Point Nova	Use this item to request a shuttle for yourself to return to Rally Point Nova.	object/tangible/quest/quest_start/chapter7_publish_gift_collection_token.iff		1					6		item.special.nomove,content.tos_shuttle_beacon	3	0	Bubba Joe's utilities
item_content_weekly_token_cache	Weekly Mission Cache	This crate can be opened to recieve a select amount of tokens to fund content pieces.	object/tangible/usable/con_crate_b.iff	item				string:type=weekly		6		item.content.rewards.pick_a_token	1	0	BubbaJoe's Content
item_corl_guildhall_style_02_deed	Structure Deed: Corellian Guild Hall (Style 2)	NULL	object/tangible/deed/guild_deed/corellia_guild_style_02_deed.iff	item
item_ent_bearded_jax_familiar	Familiar Deed: Bearded Jax	This deed grants its holder a non-combat Bearded Jax familiar.	object/tangible/veteran_reward/vr_bearded_jax_deed.iff			75	entertainer			4		npc.pet_deed.reward_pet_deed	2		Entertainer System Familiar
item_ent_book_bm_xp_bonus_01_01	Unusual Companions	This book can be used to enhance beast masters with an additional xp buff for their pets.	object/tangible/ent_system/rewards/entertainer_beast_book.iff			75	entertainer			4	1000	item.buff_group_click_item	2	1	Entertainer System Books
item_ent_book_gcw_bonus_01_01	Divergent Dreams	This book can be used to enhance people with a bonus to their Galactic Civil War points.	object/tangible/ent_system/rewards/entertainer_gcw_book.iff			75	entertainer			4	1000	item.buff_group_click_item	2	1	Entertainer System Books
item_ent_book_xp_bonus_01_01	Challenge & Triumph	This book can be used to enhance people with an additional experience buff.	object/tangible/ent_system/rewards/entertainer_exp_book.iff			75	entertainer			4	1000	item.buff_group_click_item	2	1	Entertainer System Books
item_entertainer_token_01_01	Entertainer Token of Appreciation	An entertainer token received as a reward for your outstanding performance in a cantina.  It may be turned in to 	object/tangible/loot/misc/entertainer_token.iff							3		object.autostack,item.heroic_token,item.special.nomove	2	1	added token from old server
item_event_gmf_holo_cache	Holo-Pet Cache	This item will give you three random holo-pets for your holo-emitter matrix.	object/tangible/usable/con_crate_d.iff							4		item.content.rewards.holo_pet_selector	2		Holo-Pet Choose-a-pet
item_event_gmf_treat_bowl	Spooky Treat Bowl	This treat bowl can be filed by slaying mobs or crafting items during Galactic Moon Festival. Once full, it can be opened for a reward on October 31st.	object/tangible/furniture/decorative/basket_closed.iff	item	1	90				6		event.halloween.candy_bucket	1	0	Galactic Moon Festival
item_event_jawa_familiar	Familiar Deed: Jawa	This deed grants its holder a non-combat Jawa familiar.	object/tangible/loot/loot_schematic/generic_limited_use.iff							4		npc.pet_deed.reward_pet_deed			BubbaJoe's Content
item_event_pharple_familiar	Familiar Deed: Pharple	This deed grants its holder a non-combat Pharple familiar to aide them when they get lonely.	object/tangible/pharple_day/pharple_familiar_deed.iff							4		npc.pet_deed.reward_pet_deed			BubbaJoe's Content
item_event_token_01_01	Event Token	This token may be used to claim one (1) TCG item of your choice.	object/tangible/loot/misc/marauder_token.iff					string:event_tracking=true		6		content.tcg_voucher_vendor		0	Event Token | TCG Vucher
item_feared_painting	Painting: Feared		object/tangible/ent_system/rewards/painting_feared.iff												Entertainer System Painting
item_fighter_painting	Painting: Fighter		object/tangible/ent_system/rewards/painting_fighter.iff												Entertainer System Painting
item_full_vip_bunker	Structure Deed: Enhanced VIP Bunker	NULL	object/tangible/deed/player_house_deed/player_house_full_vip_deed.iff	item
item_fwow_wall_s1	Cyntech Wall (Style 1)	A very fabulous wall.	object/tangible/cyntecsh/wall/fwow_wall_s1.iff	item						6			0	0	Cyndel's Content
item_fwow_wall_s2	Cyntech Wall (Style 2)	A very fabulous wall.	object/tangible/cyntech/wall/fwow_wall_s2.iff	item						6			0	0	Cyndel's Content
item_fwow_wall_s3	Cyntech Wall (Style 3)	A very fabulous wall.	object/tangible/cyntech/wall/fwow_wall_s3.iff	item						6			0	0	Galactic Moon Festival
item_generic_guildhall_style_02_ded	Structure Deed: Imperial Guild Hall	NULL	object/tangible/deed/guild_deed/generic_guild_style_02_deed.iff	item
item_gjpud_scrap_heap	Scrap Heap	This item can be given to a scrap peddler.	object/tangible/gjpud/reward/scrap_heap.iff							1	350	object.autostack		0	GJPUD Item
item_heroic_token_mustafar_01_01	Mustafar Token of Heroism	This token may be saved to purchase rewards from Mustafar. You may store this token in a Box of Achievements and make purchases at a later time.	object/tangible/loot/misc/mustafar_token.iff							3		object.autostack,item.heroic_token,item.special.nomove	2	1	Mustafar Content Token
item_hover_tank_red_deed	Vehicle Deed: Hovertank	NULL	object/tangible/deed/vehicle_deed/hover_tank_red_deed.iff	item
item_hut_speeder_s01_deed	Vehicle Deed: Hutt Speeder	NULL	object/tangible/deed/vehicle_deed/hut_speeder_s01_deed.iff	item
item_imp_bank_deed	Structure Deed: Imperial Bank	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_bank_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_bunker_deed	Structure Deed: Imperial Bunker	NULL	object/tangible/deed/player_house_deed/player_house_imp_bunker_deed.iff	item
item_imp_cantina_deed	Structure Deed: Imperial Cantina	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_cantina_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_cityhall_deed	Structure Deed: Imperial City Hall	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_cityhall_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_cloning_deed	Structure Deed: Imperial Cloning Facility	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_cloning_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_dart_s01_deed	Vehicle Deed: Imperial Dart	NULL	object/tangible/deed/vehicle_deed/imp_dart_s01_deed.iff	item
item_imp_garage_deed	Structure Deed: Imperial Garage	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_garage_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_guildhall	Structure Deed: Imperia	NULL	object/tangible/deed/guild_deed/imp_generic_guild_deed.iff	item
item_imp_hospital_deed	Structure Deed: Imperial Medical Center	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_hospital_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_large_style_01_deed	Structure Deed: Large Imperial House (Style 1)	NULL	object/tangible/deed/player_house_deed/imp_corellia_house_large_deed.iff	item
item_imp_large_window_s01_deed	Structure Deed: Large Imperial House (Windowed, Style 1)	NULL	object/tangible/deed/player_house_deed/imp_generic_house_large_window_s01_deed.iff	item
item_imp_medium_style_s01_deed	Structure Deed: Medium Imperial House (Style 1)	NULL	object/tangible/deed/player_house_deed/imp_generic_house_medium_deed.iff	item
item_imp_medium_windowed_deed	Structure Deed: Medium Imperial House (Windowed, Style 1)	NULL	object/tangible/deed/player_house_deed/imp_generic_house_medium_windowed_deed.iff	item
item_imp_shuttleport_deed	Structure Deed: Imperial Shuttleport	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_shuttleport_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imp_small_style_s02_deed	Structure Deed: Small Imperial House ( Style 1)	NULL	object/tangible/deed/player_house_deed/imp_generic_house_small_style_02_deed.iff	item
item_imp_small_windowed_deed	Structure Deed: Small Imperial House (Windowed, Style 1)	NULL	object/tangible/deed/player_house_deed/imp_generic_house_small_window_deed.iff	item
item_imp_theater_deed	Structure Deed: Imperial Theatre	a deed for a player city structured that has been themed factionally.	object/tangible/deed/city_deed/imp_theater_corellia_deed.iff	item	1	75				7	0		1	0	Cyndel's Structure Reskins
item_imperial_bank_deed	Structure Deed: Imperial Bank	Deed for: Imperial Bank	object/tangible/deed/city_deed/imperial_bank_s01_deed.iff												cyndels imperial structure
item_imperial_cantina_deed	Structure Deed: Imperial Cantina	Deed for: Imperial Cantina	object/tangible/deed/city_deed/imperial_cantina_s01_deed.iff												cyndels imperial structure
item_imperial_cityhall_deed	Structure Deed: Imperial City Hall	Deed for: Imperial City Hall	object/tangible/deed/city_deed/imperial_cityhall_s01_deed.iff												cyndels imperial structure
item_imperial_cloning_deed	Structure Deed: Imperial Cloning Facility	Deed for: Imperial Cloner	object/tangible/deed/city_deed/imperial_clone_s01_deed.iff												cyndels imperial structure
item_imperial_hospital_deed	Structure Deed: Imperial Hospital	Deed for: Imperial Hospital	object/tangible/deed/city_deed/imperial_hospital_s01_deed.iff												cyndels imperial structure
item_imperial_theater_deed	Structure Deed: Imperial Theatre	Deed for: Imperial Theatre	object/tangible/deed/city_deed/imperial_theater_s01_deed.iff												cyndels imperial structure
item_itv_uwing_deed	ITV Deed: U-Wing	This ITV, once granted, can take your whole group on the same planet to a specified player OR a starport.	object/tangible/usable/uwing.iff	item	1	90				6	0		1	0	BubbaJoe's Content
item_itv_vwing_airspeeder_deed	ITV Deed: V-Wing Airspeeder	This ITV, once granted, can take you to the nearest factional camp.	object/tangible/usable/vwing_airspeeder.iff	item	1	90				6	0		1	0	BubbaJoe's Content
item_jedi_box_01	Secret Jedi Box	This Jedi Box contains secret items that will be revealed on use.	object/tangible/usable/con_crate_d.iff					string:items=item_crystal_mauls_vengeance_01;item_crystal_quigons_devotion_01;item_collection_jedi_holocron_01_01;item_collection_jedi_holocron_01_02;item_collection_jedi_holocron_01_03;item_collection_jedi_holocron_01_04;item_collection_jedi_holocron_01_05;item_collection_jedi_holocron_02_01;item_collection_jedi_holocron_02_02;item_collection_jedi_holocron_02_03;item_collection_jedi_holocron_02_04;item_collection_jedi_holocron_02_05;item_collection_sith_holocron_01_01;item_collection_sith_holocron_01_02;item_collection_sith_holocron_01_03;item_collection_sith_holocron_01_04;item_collection_sith_holocron_01_05;item_collection_sith_holocron_02_01;item_collection_sith_holocron_02_02;item_collection_sith_holocron_02_03;item_collection_sith_holocron_02_04;item_collection_sith_holocron_02_05		2		item.gift_boxes.generic_gift_box,item.special.nomove		1	Outdated - DO NOT SPAWN
item_jewelery_addon_earring_s01	Earring (Style 1)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s01.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s02	Earring (Style 2)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s02.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s03	Earring (Style 3)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s03.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
item_jewelery_addon_earring_s04	Earring (Style 4)	This earring can be enhanced with a skill modifier of your choice. Once the skill modifer is chosen, you will not be able to trade this item. 	object/tangible/wearables/earring/earring_s04.iff	item		90				6	0	item.content.rewards.pick_a_stat	1	0	Pick a Stat Earring
